,index,neg,neu,pos,rating,title,review
10,13,0.003539723,0.035152797,0.96130735,10,One of the best ever. Period.,"By the end of the 90s, there hadn't been much in terms of fresh, new sci-fi that we hadn't seen before. Or so I thought.The Matrix combined the best of hard science-fiction with Asian cinema's frenetic and masterfully choreographed action sequences, gorgeous direction, pitch-perfect casting, and the best martial arts I'd ever seen in a Hollywood film.I don't think the sequels did it justice, but The Matrix - as a stand-alone film - remains one of my all time favorites in ANY genre."
11,15,0.46239904,0.29292154,0.2446795,1,Appalling rubbish - apart from the special fx,"This film is abolutely awful. My girlfriend and I would have left the cinema half-way through if we knew that we both felt the same about it at the time! Apart from the special effects, the film suffers from WOODEN ACTING (There goes Keanu again!) and ridiculous storyline. The special fx are amazing though - apart from that it is a total waste of time. However - we seem to stand alone on this one, as the rest of the world seems to think this is the most amazing film ever made. Oh well."
12,16,0.10450064,0.44961652,0.44588292,1,A good video game commercial disguised as a terrible movie,"I'm not sure why so many people were so impressed by this movie.  Story? Perhaps if you've never thought about realistic virtual reality, or dreamed you were a butterfly and wondered if you were a butterfly dreaming you were a man.  Then you might be blinded to the huge plot holes. But the script will fit wonderfully to its obvious destination: a video game surely on its way to stores right now.Perhaps the action sequences, if you're the type who likes violence video games so much you'd be happy to sit and watch someone else play one... over and over and over.  The camera tricks and effects were interesting once, but we've all seen them on TV already -- the commercial, in fact, is better than the movie.Certainly it wasn't the characters.  Only Morpheus had any kind of personality, which saved us from having to find out what the other actors might have been like if they'd been called on to act.  Keanu got two scenes that required acting (the kiss of life, and the epiphany), but he missed on both and just laid or stood there.  The rest of the movie, Neo was called The One, but he might have been The Zero -- other than a token reference to him having the trouble with authority figures all action heros are required by Hollywood Law to have (subtlely portrayed by having someone tell him ""you have trouble with authority figures, don't you?"") he had no character, making Keanu a great fit for him.William Gibson, save us!"
13,17,0.47363597,0.34109595,0.18526806,1,you either love it or hate it...and I hate it!,"Tell me...what do you get when you take a bunch of computer nerds who have no concept of effective storytelling and put them into a room to make a movie...?  You get ""The Matrix""I hate this movie...and you wanna know why?  Because it serves no purpose. It's ""Dude, Where's my Car"" on steroids...louder, flashier, but not a bit more interesting.  The whole thing is based on special effects.  It's a film by two directors that think half of the cameras running at 300 fps is art...or something.Hugo Weaving has the only good performance in this movie as Agent Smith. Carrie Anne Moss is bland as can be.  Do I even have to comment on Keanu Reeves....dude...woah...nuff said.This is the perfect example of Joel Silver run amuck.  Just because you have money to produce movies, doesn't mean you should produce bad movies....sounds pretty obvious to me.  I'm just so thankful when I see someone like Steven Spielberg putting out a movie like Minority Report...a movie (actually...a director and crew) that knows how to USE special effects to drive a story.  Not just shoot the hell out of a government building...hmmmm...not such a great scene to slip in there now, huh?So, to everyone involved in The Matrix...give up your black leather, gun toting, world-is-an-illusion, horrible filmmaking and go put your money to good use...like film school."
14,18,0.010203643,0.101762794,0.88803345,10,Benchmark forever.,"The Matrix - 1999This was a real change in filmmaking. Like watching it again in 2020, i.e. after 21 years and it still feels fresh. Iconic scenes are still having benchmarks setting up.If we say it sci-fi at its best, it won't be wrong. The hype was real, it is still not easy to match the level of Matrix where we experience the connection of humans and science, that too with amazing action fight and chase scenes, not just normal scenes they were, multiple exposures, slow motion 3D moves, Oh My God, and it's understandable as well like what are the characters up to and what storyline they are entering into. The script was very well written and executed otherwise it could have been a mess. A special appreciation in managing the theme with those black color costumes and a scientific zone with unimaginable equipment and props doing unbelievable things in the two worlds created. No spoilers, but the action scenes in the climax where the protagonist goes to save someone from agents are really breathtaking. The technology used at its best.A salute to Wachowski Brothers and the team for creating this masterpiece. It will be a great competition and motivation as well for many films coming in the future."
15,19,0.0030672878,0.078865476,0.91806716,10,The timeless classic.,"This film doesn't age, it will be contemporary even in 2030 or 2040.
Wachowski's best one, by far."
16,20,0.60136926,0.32136872,0.07726189,1,"I Can't Tell You How Bad ""The Matrix""- but I'll try.","I made every effort to be open minded about ""The Matrix."" I put aside such questions as ""Why does Hollywood see Keanu as a cyberpunk? How came everyone is making making a big deal about these fx which you can see in shampoo commercials?"" I can honestly say I gave it every chance. The fact that the creators were trying to create fully developed worldview was admirable, and the movies surprises hadn't yet been revealed.So as the movie rolled, and I got too see one of the worst, most painful movies I have ever seen, I could honestly say it wasn't me. I enjoy scifi and Hong Kong films, enjoy Philip K. Dick, so I was basically the ideal audience for this film.The plot was so full of loopholes, maintaining suspension of disbelief was impossible. Except for one or two supporting cast members, the acting was lifeless, and the action was unsupported by any motivation. The antagonists were far more sympathetic than the protagonists, whose cold-blooded killing sprees did nothing to endear them to me. Finally the washed out lighting and coloring took away a lot of depth from the images.. when someone seems to leap from building to building, if the buildings look collapsed together, it's not that impressive.
And the fighting.. when you watch Jet Li or Jackie Chan fight, even when they are obviously assisted by wires, you feel an exhilaration at what they are physically capable of doing. The fights flow, and the character is maintained through out. In The Matirx, there is no real joy or sense of exertion. People punch each other, pull some interesting feats, but without any sense of risk or accomplishment.What people saw in this waste of film, time and money, I do not know. But I include it with the American remake of Godzilla as one of the worst movies I have ever seen. If you want Phillip K. Dick reality warping, see Blade Runner. If you want good cyberpunk anime, see Akira or Ghost in The Shell, or for martial arts, a good Bruce Lee or Hong Kong flick.But don't waste your time on this."
17,21,0.31365398,0.51468927,0.17165679,1,Psudo intellectual dribble...,"I know that this is one of the most popular movies of all time, but that is a flaw in the viewing public. The main reason I dislike this movie so much is because it was a rip off of a much better movie that came out a couple years before it. That being Dark City. Lets review the similarities shall we? First of all our main character wakes up disoriented and not understanding the world around him JM because he lost his memory and Neo because he is taken out of the matrix. We find that both characters have been given a false set of memories by puppeteers (be them aliens or robots) We find that these puppeteers are doing the same thing for all people in an attempt to keep their own race going (matrix as batteries DC cus they need to find the soul) Finally the main character proves to be the savior of the humans by finding they are the only one who can put an end to the false lives that the puppeteers are forcing humans to live. they both do this through the same method. by having a mentor teach them how to use the devices of their captors against them (neo learns how to hack and control the matrix while Murdoc learns how to use the machines of the strangers to alter reality. also we see stylish black leather as the main wardrobe in the matrix. black leather gowns are the main wardrobe for the strangers. moving away from the rip off problem we see that Dark City has a message implying you to ask yourself if your identity is more than just the sum of your memories. the matrix makes people feel smart for understanding the movie, but really offers no deep thought. the feel of Dark City is also better since it has the dark ambiance created by the same director as The Crow. while the matrix has nothing new or special about its ""feel"" just your basic action movie with a plot to try to make the viewer feel smart. Point is: same movie only better (although lacking the eye candy the public adores) is Dark City"
18,22,0.044416707,0.5693239,0.38625944,9,"...it is not the spoon that bends, it is only yourself.","I remember taking a class in social psychology many years ago. The Joy Luck Club figured prominently in the course. I like the idea of combining movies and theory.I am now studying metaphysics, and any study of reality begins with René Descartes, the father of modern philosophy. Descartes began his intellectual odyssey with this question: How do we know that there is a reality outside our own minds? We each know that we have experiences, and we can be sure of these experiences; therefore, each of us can be sure that we exist. But how do we know that the internal experiences we have corresponds to objects outside our minds?This is the whole theme of The Matrix. Watching this film is like studying metaphysics."
19,23,0.12829615,0.28550187,0.5862019,7,"Good but not ""The Greatest Film Ever Made""","Ok, I'm getting sick of comments saying stuff like ""The Matrix is the greatest film EVER MADE!""That's complete and utter bullturd. Yes, it had great cinematography and effects, yes it had a great soundtrack but NO WAY was the acting superb and NO WAY was the storyline great.Take that storyline and stick it in any other action movie and you would leave feeling disappointed at the end. It's major selling point was ""What is the Matrix? You have to see it for yourself."" Come on, the only plot twist was that thing to do with Cypher, and that wasn't greatly unforeseeable, there's things like that in every frigging action movie.The thing that set it apart was the ground-breaking camera effects, gnarly special effects and a funky soundtrack, as well as the costume design bit, with all that leather and expensive sunglasses. Without this stuff, all you would be left with is your average action movie.I'm not saying it was a bad film at all, just not one of the greatest. Highly entertaining, great to watch with your mates, definitely one of the most interesting films in recent years. But give me The Third Man, Memento or the Usual Suspects any day.7/10"
20,25,0.9489437,0.042850144,0.008206092,1,Overrated TRASH!,"The Matrix is perhaps the most overrated movie i have ever seen, it doesnt offer anything but... Overwrited or other manner bad and comic dialog. Amusing armchair amateur philosophy that makes me laugh! Boring, overcool, unintentional-comic and baffled looking kung fu fights and shooting scenes with stupid looking slowmotions. Also a lot of clichés and scenes that are copied from other movies. I give The Matrix 1/10 and it deserves its 100%. Dont ever watch this movie, its waste of time and maybe waste of money if you rent it or go to cinema to see it!"
21,26,0.95300645,0.042536188,0.0044574477,1,Postmodern filmmaking at its worst,"This film has no saving graces.  A silly, unbelievable plot is made worse by childish characterisation.  The gratuitous violence at the end, with innocent security guards being shot to pieces by our illustrious ""heroes"" completes the film's moral bankrupcy.  Would someone tell me why the bad guys where dark glasses?"
22,27,0.3606353,0.39262438,0.24674027,1,I Guess If You Have Never Met Anyone Who HAD A Mind . . .,"Seeing this movie was like watching someone else play a video game: after 10 minutes I wanted to either leave or play some myself. As a matter of fact, the producers of this thing probably owe its popularity to parents who dumped their kids in video parlors at malls instead of sending them to school.I mean, even if you get past the impressive (for awhile, anyway) whistles and buzzers, ""The Matrix"" pushes the envelope just an inch too far when it asks us to believe Keanu Reeves' MIND is being sought to SAVE THE WORLD! It's too funny for words. WHO could believe it?Well, I guess if you have never met anyone who actually HAD a mind you MIGHT buy it. But, if that were the case, you probably wouldn't be allowed to go out of the house alone to see ""The Matrix."""
23,28,0.023022788,0.08032123,0.89665604,10,One of the best movies ever! (This review is only about the original Matrix movie),"The Matrix is one of the best sci-fi movies ever made!I read it used to be one of Tarantino's favourite ones too, but the second and third ones ruined the whole beautiful idea and brought the overall value of the movie pretty low.The story/philosophy is mind-blowing and the directing, special effects and the overall performance absolutely amazing. Thomas Anderson (Keanu Reeves) is an IT specialist in his day-to-day job and a hacker (alias Neo) during the night. He is looking for Morpheous (Lawrence Fishburn) who could give him the answer to the question 'What is the Matrix?' The more relevant questions to ask, though, would be ""How would you know the difference between the dream world and the real world?"" and ""How would you know if what is happening right now is not a virtual reality?""The antagonist, Agent Smith (Hugo Weaving), is one of my favourite characters. Just watch his mouth - the way he speaks, the tone and pitch of his voice, his pronunciation, even the pauses he makes while speaking, have an incredible effect on the viewer. The concept of people being like cancer to this world is absolutely astounding.Carrie Ann Moss was the perfect choice for Trinity because any other blond, big lipped, big brested 'bimbo' would have totally ruined her character.A few more questions pop up in one's mind. ""Haven't we gone too far creating such super intelligent machines?"", ""What if they become so powerfull one day and take control over humanity?""The acting's just amazing, all of them, no exceptions. The 4 leading characters though... (Morphy, Trinity, Neo & Agent Smith) - (yes, to me there are 4 leads) - I love them all. I can't imagine the movie with any other 4 actors but L. Fishbourn, C.A. Moss, Keanu and H. Weaving. They were born to play those roles.Whoever did the casting did a terrific job. Bravo!Brilliant, absolutely brilliant!"
24,29,0.85419345,0.12403251,0.021774082,1,Unfathomably overrated,"I don't get why everybody loves this movie so much. It's just not that good. On its own merits, it deserves more than the one star I gave it, but when you factor in the annoyance factor of the gushing fans... well, let's say I just felt a need to counterbalance its high ratings.Blah, blah, blah, special effects. So what. Yet another example of Special-Effects-In-Search-Of-A-Movie. The story holds together poorly. The premise was initially pretty interesting, but the movie seemed utterly incapable of establishing rules for how its world works and sticking to them.Finally, the movie hit a pet peeve of mine, which was, to me, its ultimate, fatal flaw. I'm very big on the ""science"" part of ""science fiction"". So you lose me instantaneously when you start introducing mystic mumbo-jumbo into a science fiction story. For me, this film jumped the shark when we get to that wise woman character. (nevermind that the mystic nonsense is somewhat demystified in the sequel films; this review is about *this* film). Yeah, dropping in an all-knowing, cryptic prophetess, without the tiniest hint of explanation of her abilities, makes for a convenient plot device, but defies all reason or sense."
25,30,0.1400989,0.339946,0.51995504,1,"Filler, filler and more filler. Did I mention bad acting too?","Great idea, with very little of that idea transferred to the silver screen. Plenty of neat special effects to distract the audience from the flawed and empty re-telling of the age old ""what is reality"" story. A few interesting bible references, great blue-screening (better than Episode 1 by far), but with stone-like acting from every cast member, everyone ends up looking like part of the machine. If you want to see a movie that really deals with the issue ""what is reality"" see Darren Aronofsky's ""Pi"" (1998). If you want to see a bunch of fake kung fu, slapped together on an Avid machine to impress you, then see the Matrix, but most of these reviewers are mistaken (no offense); it's really just filler with a bit of truth. Wake up."
26,31,0.81981206,0.14702772,0.033160236,1,Are my friends and I the only ones who hate this?,"I will say that the matrix had a good idea and for a brief 20 minutes in the middle, it was intriguing.  But the cheesy special effects and melodrama were too much for me.  Most of the movie was laughable.While the religious symbolism was there, the direction was poor.  The camera shots were bizarre, too much was left unexplained.  All in all a very poorly executed idea."
27,32,0.009267584,0.041910402,0.948822,9,One of my favorites,"At first, I wasn't interested in seeing the Matrix. But after hardly hearing any bad reviews for it (and believe me, I hear bad reviews for every movie I enjoy) I decided to give it a try. At first, although I really loved the fights, graphics and characters, the plot confused me. (Anyone confused by the plot at all should go to www.knowthematrix.com and you'll find out everything you could want to know) By the second time I watched it, I really understood it, which made the movie even more enjoyable.I really loved this movie. Just about every character, good or bad, is very interesting and cool. The acting was excellent. Even though I think this was Keanu Reeves at his best, the best acting jobs were done by Laurence Fishburne (Morpheus) and Carrie-Anne Moss (Trinity). Hugo Weaving did an excellent job as Agent Smith and Joe Pantoliano was great as Cypher as well.The plot is one of the best movie plots I've seen in a movie. An accountant by day, computer hacker by night guy suddenly finds out that reality as we know it is fake and that we are actually in a giant computer program run by robots (that we created, of course) in order for them to get power. Not only that, but he finds out that he is one who is, according to prophecy, going to put an end to it. The greatest thing is that you learn things just as Neo does, so you can really relate to his character.My favorite thing about this movie is that no matter how many times you watch it, you will learn more about it. I guarantee this. Some may not like this movie because the plot is too complicated, but I recommend that anyone who enjoys movies should go buy this one right away."
28,33,0.18825698,0.3852171,0.42652592,7,Good First Time You See It,"THE MATRIX is a good film , without doubt the greatest film featuring the sub genre of cyberpunk , but it`s film whose reputation is mainly built upon having a very clever premise more than anything else . I remember being absolutely stunned at the revelation of the plot , but  when I saw it for a second time at the weekend on channel 5 ( First time I saw it was about three years ago ) I was slightly bored by the film . It`s by no means a boring film , it`s just that once you know how the plot twists , turns and sometimes boggles the mind the revelations don`t have the same effect second time around . THE MATRIX hasn`t been helped either by the amount of spoofs/rip offs featuring the scenes where the action stops , the frame freezes , the camera turns 360 degrees and then the action starts again . These scenes were jaw dropping at the time but have now been done by countless ads , pop videos and other movies it`s become impossible now to remember the impact this cinematography technique had at the time . I also think the producers of THE MATRIX haven`t done themselves any favours by turning THE MATRIX into a franchise To sum up this is a good film . Like me you`ll certainly enjoy it first time you watch it but unlike say MEMENTO ( Note the cast connections between the two movies ? ) THE MATRIX doesn`t reward the audience with repeat viewings and at the end of the day the not too dissimilar TOTAL RECALL is probably a more enjoyable film"
29,34,0.16569138,0.2881154,0.5461932,1,I guess I just don't get it,"Despite the fact that Keanu Reeves couldn't act his way out of a wet bag, I was very excited to go see The Matrix because it had Laurence Fishbourne who's a very good actor and the previews were visually stunning. Unfortunately, the special effects were the only things stunning about the movie, unless you count how stunningly stupid the dialogue was, or how stunningly bad the acting was (even good actors like Fishbourne and Joe Pantalione couldn't get anything out of this script).  The filmakers here took a wonderful concept, filled it with marvelous special effects and left it to die without any substance.  If it's enough for you for a movie to look good, then you'll love this film.  If, like me, you need an interesting story, good dialogue and acting, don't bother with The Matrix."
30,35,0.5594763,0.3225424,0.11798129,1,Effect overladen copy of Fassbinder movie,"The Matrix is nothing but a cheap and effect overladen copy of Rainer Werner Fassbinder's excellent TV-movie ""Welt am Draht"", which was broadcast in 1973. Typical Hollywood overblown style, where they think FXs are everything. The Fassbinder movie hardly uses any effects at all, but is ten times as intelligent and a hundred times more enjoyable. Yach! Sorry, brothers Wachowski, have a look at the Fassbinder movie again and learn that less is more. Some people like this kind of action; for me it ruins a movie completely. I was still a kid when I saw that Fassbinder movie, and I would like to see it again; but their are some legal problems about the rights to this movie, and it can't be broadcast at the moment."
31,36,0.9283771,0.061509974,0.010113058,1,Highly Overrated,"It's ridiculous that a film like this is in the top 250, much less the top 50.  This is a film with not a single redeeming value.  The special effects are really nothing to write home about, the plot has so many holes you could pilot a 747 through them, and Keanu Reeves gives his usual performance; that is, being outacted by the scenery.  I recommend watching this once, to truly appreciate how bad it is."
32,37,0.013857671,0.1166589,0.86948353,9,A sci-fi action thriller milestone,"'The Matrix' may not be one of the very greatest examples of its genre (like '2001', 'Metropolis', 'Blade Runner', 'Back to the Future', 'Star Wars Original Trilogy', 'Alien' and 'Aliens'), but that it is revolutionary in how its visuals and use of sound broke boundaries like had never been done before cannot be denied.It is not a film to be seen if people want character depth or relationship depth, with the forced and underdeveloped love subplot between Neo and Trinity being 'The Matrix's' sole weak spot. This ended up not being that huge a problem for me because everything else is so well executed.Particularly striking about 'The Matrix' is its production values. Simply put, the film looks amazing in its audacious production design, dazzling special effects that are some of the most ultra-cool and imaginative to exist, super slick editing and often jaw dropping cinematography. So much more than a film with ground-breaking special effects and use of camera work that broke boundaries.Use of sound was also striking, and how the pulsating and hypnotic music score was used. Andy and Larry Wachowski direct adeptly, while the script is an intelligent mix of complex and well-explored themes, mysticism, philosophy and even Lewis Carroll and the story is often invigorating and intensely taut with a smart concept brilliantly done.Action is superbly shot and edited, and the way it is choreographed is relentlessly intense and breathless in its energy, Kung Fu has rarely been more vertigo-inducing (despite how this sounds, this is not a bad thing as it added hugely to the intensity and paranoia of the story's atmosphere) on film.Keanu Reeves is in one of his best and most iconic roles and has never looked cooler, certainly has not looked this comfortable for a while before then. Carrie Anne Moss is strong. Even better are an imposingly charismatic Laurence Fishburne (also in one of his best roles), an amusing Joe Pantoliano and a deliciously wicked Hugo Weaving.Summing up, not one of the best of the genre but a mile-stone nonetheless and a great one. Followed by two sequels, both nowhere near in the same ball-park. 9/10 Bethany Cox"
33,38,0.3468603,0.49973428,0.15340537,1,Where was the story ?,"No head, no tail, only a heap of special effects. The film all in all can be summarized in those words. Incredible persons who perform incredibly, with thousands of bullets flying and none of them reaching the targets, a story almost immaterial and a lot of deja vu worse of their predecessors: Keanu Reeves quoting himself in Little Buddha when he meets the other possible elects, the Blues Brothers or Man in Black for the black glasses, Butch Cassidy and Billy the Kid for the scenes of Reeves coming from behind a column with two guns blasting and so on. What did I forget ? Yes, some indirect advertising of a famous cellular telephone producer (the kind used is so particular .), perhaps not so common in 2199 (when is supposed to be the story), a software house where your chief tells you will be fired if arriving late working (while it is known that usually software houses are opened nearly 24 hours a day). A film to be forgotten."
34,39,0.8953294,0.08722756,0.017443053,1,"This really, really sucks.","Anyone with half of a brain could see right through this mainstream Hollywood garbage.The effects are not ""spectacular"" (they are loud, annoying, and overblown) the acting isn't ""great"" (It sucks).It's kind of like Bill & Ted's Adventures Through an Alternate Reality.Most of the ""serious dramatic scenes"" were laughable.  I am outraged that this is number 38 on the all-time 250!!!  It should be in the bottom 100.It's talk, talk, talk, with something remotely resembling an action sequence popping up on the screen every 30 minutes.  It looks like a crazed computer ate up a roll of film and spat it back out.You are WAY, WAY, WAY better off watching the GREAT movies like Citizen Kane or City Lights or Superman: The Movie!!I give it a 0 out of 10, it's a BOMB!!!But, I'm sure the over-crazed Matrix fans will have some lame excuses for all the movie's shortcomings."
35,40,0.3460467,0.4298398,0.22411354,1,"Painfully obvious, atrociously plotted, passably executed","For me, the experience of watching this film was like paying to watch paint dry in a room full of people who have never before seen paint dry and are hence absolutely thrilled by it.You will probably love it, mind you. That's your privilege.It just about functions as a crass action movie, provided you can sit through the tedious first hour, and the terrifyingly non-existent justification for something that (as several other reviewers have observed) could actually have been sensibly reasoned if anyone with reasonable intelligence or knowledge had been on the writing team.As it is, this mediocre script using an old, old, old idea has nothing to offer fans of sci fi who can read and were awake in the eighties, and considerably less to offer action fans than John Woo's Hong Kong films. The framing plot, when revealed, requires more than just a willing suspension of disbelief, it requires that you dismantle all your critical faculties and just content yourself with wallowing in the faintly entertaining special effects.It tries to be cool - and evidently succeeds in the eyes of many of the people who see it - but it seems to me little more than another soulless product of committee thinking and appeals to the lowest common denominator - and it doesn't get much lower than this.If you wish to see the same ground covered with more intelligence and visual flare, try the better-than-average film 'Dark City' (also mentioned by another reviewer) or the less accessible, but more stylish 'eXistenZ'. Not that I feel 'The Matrix' stole it's one flimsy idea from these films. This old chestnut has been around as long as cyberpunk has, and probably longer for all I know.Still, bread and circuses, I suppose. Keep the masses happy and then they don't have to think for themselves.Ah well, it's only a blockbuster, I suppose. It's not supposed to be well made."
36,41,0.0020125636,0.0083451625,0.9896423,10,My favourite film,"The first time i watched this, i was absolutely amazed with the concept of it. The action is just so amazing to watch. I've seen this film 3 times and each time it just gets better. If you like sci fi action films then this is the film for you."
37,42,0.94378966,0.050099973,0.0061104405,1,Unbearable,"This is unbearable nonsense combined with irritating action scenes. The film is a continuous insult to the audience's intelligence. We see it makes no sense, but the film insists that YOU are just being stupid for not seeing the sense in it. And then it proceeds to throw even more nonsense at you until you give up trying to make sense out of it. But here's the problem: if I give up caring, why am I watching? Well, some get up and leave the theater. Others wait for the action scenes and the CGI display. Then again, these scenes make no sense either. As time goes by they become longer and longer. Endless fist fighting in scenes where everyone seems almost indestructible. Why do I care that a character is being thrown at the wall if I know it won't hurt him? And why do they use fists? Why not detonate a bomb? Who knows... And who cares?The sequels, however, get even worse. Now that the novelty has worn off, they give you more of the same old nonsense, but they turn up the volume to 11. More fight scenes, more CGI, more nonsense... They keep introducing new characters in order to maintain the illusion that there is a plot here. But there is no plot. These are silly diversions. And can anyone endure the pseudo-philosophical talk? It's unbearable. But let's get to the political message. No, I'm kidding. I'm not going there. But if you haven't understood it, what's the point of me telling you anything?I will say though, that I do not wish to be a part of the kind of humanity the film depicts, even if we never get to fight evil machines. There are worse things than machines in this world."
